CommentId,Comment Link,CommentScore,CommenterId,PostId,Post Link,Text,Title,PostTypeId,PostCreationDate,CommentCreationDate,CommenterRep,PosterRep
"84993326","84993326","0","9282865","48993600","48993600","I tried first [3] ,then [3,7] and both of them did not work","call items inside list of pyspark data frame","1","2018-02-26 17:08:30","2018-02-26 17:35:41","1","1"
"84917420","84917420","0","9291371","48954150","48954150","@AniMenon yes as I listed in the previous comment","Error while installing scrapy?","1","2018-02-23 18:27:37","2018-02-23 19:58:35","3","3"
"84915698","84915698","0","9291371","48954150","48954150","i tried it but now i got this error :                                                                LINK : fatal error LNK1158: cannot run 'rc.exe'
error: Setup script exited with error: command failed with exit status 1158","Error while installing scrapy?","1","2018-02-23 18:27:37","2018-02-23 18:58:44","3","3"
"84915850","84915850","0","9291371","48954150","48954150","@Avery yes but this is the error part of the output","Error while installing scrapy?","1","2018-02-23 18:27:37","2018-02-23 19:04:18","3","3"
"84916870","84916870","0","9291371","48954150","48954150","warning: no previously-included files found matching 'appveyor.yml'
no previously-included directories found matching 'bin'
no previously-included directories found matching 'admin'
no previously-included directories found matching '.travis'
warning: no previously-included files found matching 'docs\historic\2003'
warning: no previously-included files matching '*' found under directory 'docs\historic\2003'
raiser.c","Error while installing scrapy?","1","2018-02-23 18:27:37","2018-02-23 19:39:12","3","3"
"84157104","84157104","0","9292579","48555150","48555150","Thanks this does provide a workaround solution for now.","Angular 5 with RxDB (idb adaptor) threws Uncaught TypeError: winningRev is not a function error when creating database","1","2018-02-01 04:02:43","2018-02-02 10:14:46","13","13"
"84271975","84271975","0","9292958","48637500","48637500","Thanks for your response Rai Vu. But it's the code-behind that I'm struggling with.","","2","2018-02-06 07:20:29","2018-02-06 07:45:11","9","1256"
"84786260","84786260","0","9295724","48889950","48889950","even though my device isn't connected to my computer?? I am sending over my company network","What changes are needed for HTTPrequest to work on Device instead of Emulator?","1","2018-02-20 16:33:41","2018-02-20 17:02:23","7","7"
"84785873","84785873","0","9295724","48889950","48889950","What would be used then? @f1sh ??","What changes are needed for HTTPrequest to work on Device instead of Emulator?","1","2018-02-20 16:33:41","2018-02-20 16:52:42","7","7"
"84787020","84787020","0","9295724","48889950","48889950","Doesn't seem to be working","What changes are needed for HTTPrequest to work on Device instead of Emulator?","1","2018-02-20 16:33:41","2018-02-20 17:23:20","7","7"
"84787313","84787313","0","9295724","48889950","48889950","it is not triggering a response from my RESTapi or nothing","What changes are needed for HTTPrequest to work on Device instead of Emulator?","1","2018-02-20 16:33:41","2018-02-20 17:31:10","7","7"
"85052949","85052949","0","9297144","49009050","49009050","Could you provide a jsfiddle/equivalent with dataset and complete code in order for us to easily reproduce?","The axis label at x=0 does not show up","1","2018-02-27 12:45:11","2018-02-28 07:31:40","5042","5036"
"84815333","84815333","0","9298517","48874350","48874350","If you require a high throughput, a single thread accessing the file is probably still the best solution because disk operations will most likely dominate the runtime anyway. In a dedicated thread, you could also hold a copy of the data in memory to serve reading threads while writing new data to the file.","Atomic update to file with many concurrent readers?","1","2018-02-19 21:21:14","2018-02-21 11:36:55","531","2913"
"84462103","84462103","0","9298528","48723600","48723600","@MarkSetchell `Take 2 letters/digits per pixel. 15=> Red is 21 of 255 max. 17=> Green 23 if 255 max. ff=> Blue is 255.` This was the answer. Thank you so much.","Gstreamer How do I interpret the output of video/x-raw,format=RGB?","1","2018-02-10 17:32:08","2018-02-11 12:33:04","46","46"
"84446780","84446780","0","9298528","48723600","48723600","@MarkSetchell `convert -depth 8 -size 640x480 RGB:rgb.txt` -auto-level result.jpg produces pictures but they are just full of noise. Doesnt seem to me to be any sence in there but thank you for answering. I want to get further on your second statement. Lets take the last line. `1517 ff13 1517 ff13 1517 ff13 1517 ff13`. These are hex vaules. 1517 in hex is 5399 in decimal. But RGB is in the decimal format of [255,255,255]. What am I supposed to do with these large numbers?","Gstreamer How do I interpret the output of video/x-raw,format=RGB?","1","2018-02-10 17:32:08","2018-02-10 18:13:03","46","46"
"84892838","84892838","0","9299103","48933600","48933600","Many thanks. There are no null values on qty, in fact all 4024 lines in that table have a numerical value (I just checked) :-)","","2","2018-02-22 17:20:52","2018-02-23 07:31:00","1","1824"
"84134032","84134032","0","9299183","48568350","48568350","@spickermann it just sounds as such.","Namespaces for functions of a ruby class?","1","2018-02-01 17:18:30","2018-02-01 17:54:01","16","16"
"84810663","84810663","1","9299238","48901200","48901200","Okay, I see,  thank you very much :-)","","2","2018-02-21 08:29:22","2018-02-21 09:49:40","57","360025"
"84810527","84810527","0","9299238","48901200","48901200","Thank you for helping. So if I understand correctly, there is no way to do it in a one-line code (like the one you showed) with avoiding to get a list?","","2","2018-02-21 08:29:22","2018-02-21 09:46:35","57","360025"
"84987873","84987873","1","9299259","48991200","48991200","In df2, init=16, end=22, how does the output come to be these intervals: (12,18),(15,21),(17,24) ?","Pandas retrieve values based on columns in df1 that represents intervals from df2","1","2018-02-26 14:52:32","2018-02-26 15:12:27","2885","18"
"84289304","84289304","0","9300031","48635850","48635850","thank you very much, with this example i could make it work!","","2","2018-02-06 05:08:00","2018-02-06 15:07:05","6","748"
"84920054","84920054","0","9300237","48956400","48956400","@IncredibleHat. How do you make this ? I mut have just this element to write in bd : attributes_options/carre_rouge.jpg","DOMDocument error when loading image","1","2018-02-23 21:22:16","2018-02-23 21:40:17","31","31"
"84919727","84919727","0","9300237","48956400","48956400","find the solution : I make this :            `if (isset($value['image']) && !is_null($value['image']) && !empty($value['image'])) {
              $option_image = $this->getCkeditorImageAlone($value['image']);
            } else {
              $option_image = $value['info_image'];
            }`","DOMDocument error when loading image","1","2018-02-23 21:22:16","2018-02-23 21:26:28","31","31"
"84581649","84581649","0","9300441","48789900","48789900","As said below, sed solutions here are bad.","","2","2018-02-14 14:44:59","2018-02-14 14:46:36","101","33007"
"84140127","84140127","0","9301207","48571350","48571350","Thanks! Do you how I can add the NULL byte to the string of arrays in the fortran , like here? Should I use CHAR(0) or '\0'!","","2","2018-02-01 20:39:17","2018-02-01 21:05:35","6","53286"
"84144403","84144403","0","9302613","48573750","48573750","I also need to account for conjunctions ending in the apostrophe such a Ol' as in ""I am in a big ol' mess here""","json replace all single quotes with double quotes","1","2018-02-02 00:01:49","2018-02-02 00:11:56","13","13"
"84145043","84145043","0","9302613","48573750","48573750","Attempt code ? I tried in Linux","json replace all single quotes with double quotes","1","2018-02-02 00:01:49","2018-02-02 00:56:07","13","13"
"84164581","84164581","0","9305388","48583950","48583950","thought that may be the case, but wasnt 100% sure.  any idea why i cant open it?","I cannot open a website that exists","1","2018-02-02 13:41:32","2018-02-02 13:50:11","6","6"
"88476071","88476071","0","9305450","48700950","48700950","I explain it here in my last post https://github.com/keras-team/keras/issues/2592#issuecomment-387579022 . Basically everything is a a vector of shape (number_sampples, number_outputs) inside K.mean. New are the weight factors which are constructed that one of them is one and the other is the corresponding weight.","","2","2018-02-09 07:44:22","2018-06-07 06:19:53","685","685"
"88487019","88487019","0","9305450","48700950","48700950","A small addition: If you save the model (with the addition of custom object) and you load the model for inference only, you don't need to have the function anymore. Just use another keras loss function:  custom_objects={""weighted_loss"": some_other_loss_function}. It won't matter because you won't use it anyway. Therefore you don't have to copy the code for the loss function in your inference code.","","2","2018-02-09 07:44:22","2018-06-07 11:15:24","685","685"
"84636694","84636694","0","9307569","48815850","48815850","how is fraction represnted in binary? random() gets fraction and result is ORed?","JavaScript random number one/zero implementation","1","2018-02-15 20:38:03","2018-02-15 21:16:50","20","20"
"84232941","84232941","0","9309307","48618150","48618150","I am adding toast to display my uri its not working","","2","2018-02-05 08:09:14","2018-02-05 08:18:05","16","356"
"84232775","84232775","0","9309307","48618150","48618150","I want to click manually in that image","","2","2018-02-05 08:09:14","2018-02-05 08:11:28","16","356"
"84219294","84219294","0","9311364","48604950","48604950","@Deep3015 Useful","Format styles based on some conditions in highcharts","1","2018-02-04 05:12:01","2018-02-04 18:15:46","23","23"
"84207432","84207432","0","9311364","48604950","48604950","@Deep3015 Can you plz help in how to set similar properties for x and y axis","Format styles based on some conditions in highcharts","1","2018-02-04 05:12:01","2018-02-04 06:53:56","23","23"
"84213754","84213754","0","9311667","48605850","48605850","Sorry I was unclear... it was very late.  I need the 'go' command more often than every 100 rows. Apparently 100 rows is too much to insert and the process fails. I manually edited a section and added a 'go' command every 10 lines and this solved the problem. Now I need an automated way to 1)recreate the script with the 'go' every 10 lines or 2)edit the existing one.","SQL Server : script schema & data, need to adjust 'GO' spacing","1","2018-02-04 07:37:27","2018-02-04 13:45:09","1","1"
"84267115","84267115","0","9311761","48634050","48634050","@grimreaper935 edited my answer in regards to your edit.","","2","2018-02-06 01:18:50","2018-02-06 03:51:47","128","128"
"84534739","84534739","1","9311836","48767100","48767100","cool, its work now, thank you","someting wrong in react to do list","1","2018-02-13 12:42:10","2018-02-13 12:51:14","1","1"
"84644221","84644221","0","9312256","48800850","48800850","@Hareesh I've edited the question to include the sell function","Ionic prevent add data if firebase data is 0","1","2018-02-15 06:06:05","2018-02-16 05:00:10","15","15"
"84691152","84691152","0","9312256","48800850","48800850","@Hareesh I'm calling it in template from a button like this: `<button id=""addSale-button"" ion-button clear color=""balanced"" block large (click)=""addSale(product.id, product.saledate, product.salequantity, product.buyingprice, product.sellingprice, product.sale)"" [disabled]=""!saleForm.valid"">
<ion-icon name=""add-circle""></ion-icon></button>`","Ionic prevent add data if firebase data is 0","1","2018-02-15 06:06:05","2018-02-17 16:36:06","15","15"
"84338284","84338284","0","9312988","48670200","48670200","any help please?","How to change css of an id element, when hovering over any link in website?","1","2018-02-07 17:43:48","2018-02-07 17:50:16","329","329"
"84276198","84276198","0","9313390","48611550","48611550","Okay. Thanks a lot man!","","2","2018-02-04 18:23:29","2018-02-06 09:45:55","13","1341"
"84243140","84243140","0","9313390","48611550","48611550","Do you know how to scale the image so that the height of the image will be equal to the height of the screen and the width of the image will be scaled with the same percentage?","","2","2018-02-04 18:23:29","2018-02-05 13:10:09","13","1341"
"84243043","84243043","0","9313390","48611550","48611550","But if I opt that method, some part of the image wont be shown on the screen. I need the image to fit fully inside the screen. Height of the image should be equal to the height of the screen. And the width should also scale with the same percentage. However for some aspect ratios, there will be some space uncovered width wise. But that is ok for me. I will anchor the image to the left of the screen and attach the next frame to the right of this image(1st frame).","","2","2018-02-04 18:23:29","2018-02-05 13:07:18","13","1341"
"84221778","84221778","0","9313390","48611550","48611550","Is there any other way? I tried changing the canvas render mode to screen space- overlay. And when I did that, my character got hidden behind the background. I tried changing the z-axis value, but nothing happened.","","2","2018-02-04 18:23:29","2018-02-04 20:16:31","13","1341"
"84240879","84240879","0","9313390","48611550","48611550","But when I do that, my background gets stretched/squished to fit screens with different aspect ratio.","","2","2018-02-04 18:23:29","2018-02-05 12:09:18","13","1341"
"84391903","84391903","0","9313780","48655200","48655200","I'm not sure if it would matter, but our rule doesn't have any action to it, it just stops the processing.   Have you checked your http logs to see what the response code is for the warmup request to see if it's redirecting","","2","2018-02-07 02:50:52","2018-02-08 23:41:14","21","21"
"84392099","84392099","0","9313780","48655200","48655200","It also looks like we set doApppInitAfterRestart to true like <applicationInitialization doAppInitAfterRestart=""true"">.  I think that may need to be set for these urls to work as the azure warm up just checks the site root by default.","","2","2018-02-07 02:50:52","2018-02-08 23:52:03","21","21"
"84246469","84246469","0","9313969","48613800","48613800","Thanks this solved my problem!","","2","2018-02-04 22:50:44","2018-02-05 14:34:02","6","21397"
"84229026","84229026","0","9314750","48615750","48615750","But the crazy thing is, they are referenced and called correctly. No errors. It accepts my class names and layout ID's for the corresponding fragments. When I load my app with my default code, without the append in the onCreate method, I can click the Home fragment and it takes me to that activity.","","2","2018-02-05 04:07:24","2018-02-05 04:56:55","6","1148"
"84228859","84228859","0","9314750","48615750","48615750","They are imported. Still crashes at launch.","","2","2018-02-05 04:07:24","2018-02-05 04:45:34","6","1148"
"84228681","84228681","0","9314750","48615750","48615750","After appending the fragment in onCreate, the app crashes at launch Caused by: java.lang.IllegalArgumentException: No view found for id 0x7f0a004e (com.example.computer.finaltedford:id/home) for fragment Home{bbcc3cb #0 id=0x7f0a004e}","","2","2018-02-05 04:07:24","2018-02-05 04:33:00","6","1148"
"84848901","84848901","0","9315554","48921300","48921300","Possible duplicate of [Pycharm: run only part of my Python file](https://stackoverflow.com/questions/23441657/pycharm-run-only-part-of-my-python-file)","Run selected lines of a Python Script on CMD","1","2018-02-22 06:54:14","2018-02-22 06:57:06","53","332"
"84966524","84966524","0","9315689","48945900","48945900","Thanks a lot. My code is also valid,I forgot to reload S3 bucket.
I also try your method,it also works.Thank you so much.","","2","2018-02-23 10:40:36","2018-02-26 02:40:22","39","1387"
"84934266","84934266","0","9315702","48963900","48963900","`promObj.requestURLS` and `promObj.Name` are array elements. The commands are performed for each array element","Node child process exec vs. spawn","1","2018-02-24 14:27:31","2018-02-24 15:07:46","28","28"
"84937804","84937804","0","9315702","48963900","48963900","@DavidKnipe `promObj.requestURLS` looks like `S2B_MSIL1C_20180221T042809_N0206_R133_T46QCJ_20180221T073302`. So I think there are no spaces. Second Question: Yes, my operating system is Windows, but the command gets executed by a linux command line.(cause the code will run on Apache server)","Node child process exec vs. spawn","1","2018-02-24 14:27:31","2018-02-24 18:14:27","28","28"
"84939257","84939257","0","9315702","48963900","48963900","shell:true solves the issue. Am I right that it is only a security issue if user input becomes a factor?","Node child process exec vs. spawn","1","2018-02-24 14:27:31","2018-02-24 19:31:32","28","28"
"84358590","84358590","0","9316051","48666300","48666300","I'm glad you fixed you issue! My is different to yours. My laptop only has one graphics card. And Spyder, installed through the WinPython distribution won't even launch. But I installed Anaconda, which also includes Spyder and with that it is working again.","","2","2018-02-07 14:30:43","2018-02-08 08:27:46","6","79"
"84243406","84243406","0","9316159","48620850","48620850","Nope, no GoDaddy domains referenced at all.","Random chars appearing in Apache access logs","1","2018-02-05 10:48:14","2018-02-05 13:16:57","6","6"
"84244892","84244892","0","9316159","48620850","48620850","That is really interesting thank you, one suspicion I had was our ddos protection platform (we use Arbor) could be doing this but we are unsure how this works and if it is even capable of changing the requests in this way.","Random chars appearing in Apache access logs","1","2018-02-05 10:48:14","2018-02-05 13:55:03","6","6"
"84243071","84243071","0","9316349","48622050","48622050","@saviour123 Is there any way of using full text search in sqlite3?","I want to built a multiple items search at a time like user can search for (rice, potato, eggs, etc) multiple items at once","1","2018-02-05 11:54:30","2018-02-05 13:08:02","1","1"
"84246503","84246503","0","9316955","48624450","48624450","Yes like this. Once we have every li displayed, the button doesn't work. Thanks!!!","","2","2018-02-05 14:10:56","2018-02-05 14:34:52","1","7220"
"84246005","84246005","0","9316955","48624450","48624450","and if I don't want to remove the current li displayed and just and the next one. I mean click - show 1, 2nd click - show 1 and 2, not just 2.","","2","2018-02-05 14:10:56","2018-02-05 14:22:11","1","7220"
"84257355","84257355","0","9317334","48625500","48625500","@Molda I heard of this approach, say if I had the file main.stylus, how would I programmatically convert it to the said format to be stored in a database, as it isn't really convenient to write stylus in that format.","Storing stylus in JSON / Document database","1","2018-02-05 15:06:59","2018-02-05 19:39:28","84","84"
"84387646","84387646","0","9317334","48625500","48625500","@Molda thanks for the help, I've figured it out and posted an answer, I used your method and works great! :)","Storing stylus in JSON / Document database","1","2018-02-05 15:06:59","2018-02-08 20:51:14","84","84"
"84652567","84652567","0","9317946","48824400","48824400","I want it in objBlogger httppostedfilebase variable as we receive in MVC","","2","2018-02-16 10:11:13","2018-02-16 10:19:19","29","248"
"84652799","84652799","0","9317946","48824400","48824400","Why can file not be bind like rest of the form-data?","","2","2018-02-16 10:11:13","2018-02-16 10:25:17","29","248"
"84269525","84269525","0","9320211","48636450","48636450","Yes, thank you I edit my post.","enum as template argument for base class always fails with unresolved errors","1","2018-02-06 06:04:49","2018-02-06 06:09:32","3","3"
"84341581","84341581","0","9320350","48661650","48661650","@str i can't answer you that question, asked for an update, but looks like they don't even listen to me. :/","Javascript KeyboardEvent in IE 8","1","2018-02-07 10:37:21","2018-02-07 19:26:09","1","1"
"84341610","84341610","0","9320350","48661650","48661650","@Teemu, Is there any possibility to create that? I have no idea, how to write it correctly.","Javascript KeyboardEvent in IE 8","1","2018-02-07 10:37:21","2018-02-07 19:26:53","1","1"
"84629950","84629950","0","9321304","48813150","48813150","link = ""https://www.spiegel.de""","Python3 webscraping code","1","2018-02-15 17:34:57","2018-02-15 17:39:47","14","14"
"84629961","84629961","0","9321304","48813150","48813150","sauce = urllib.request.urlopen(link).read()
soup = bs.BeautifulSoup(sauce, 'lxml')
print(soup)
for url in soup.find_all('a'):
    print(url.get('href'))","Python3 webscraping code","1","2018-02-15 17:34:57","2018-02-15 17:40:05","14","14"
"84630090","84630090","0","9321304","48813150","48813150","@Dkellygb I use Beautifulsoup4","Python3 webscraping code","1","2018-02-15 17:34:57","2018-02-15 17:44:05","14","14"
"84981056","84981056","0","9322490","48662700","48662700","the above code is just to extend or create new custom component. To render it you have to initialize with following line in the constructor of component where you want to use form.io ...
Formio.registerComponent('custom', CustomComponent);","","2","2018-02-07 11:29:03","2018-02-26 12:13:23","1","1"
"84981073","84981073","0","9322490","48662700","48662700","see this post for more detail: https://github.com/formio/angular-formio/issues/85","","2","2018-02-07 11:29:03","2018-02-26 12:13:51","1","1"
"84374363","84374363","0","9322835","48654300","48654300","here is the code...`process_time = datetime.now().strftime(""%Y-%m-%d %H:%M:%S"")                                                                                      
  sql_qry0 = "" SELECT  status, url, resource_id, identified,                     (cast(unix_timestamp('""+process_time+""','yyyy-MM-dd HH:mm:ss') as timestamp)) as etl_time 
                    from events_data_tbl""`","String datetime into spark sql","1","2018-02-07 00:51:20","2018-02-08 14:50:49","1","1"
"84602477","84602477","0","9323869","48799800","48799800","Sorry, I fixed it now . I donot know which as higher precedence, but I am assuming and has more than or","Median of three values","1","2018-02-15 04:05:25","2018-02-15 04:15:12","24","24"
"84602522","84602522","0","9323869","48799800","48799800","I am using online compiler.","Median of three values","1","2018-02-15 04:05:25","2018-02-15 04:18:52","24","24"
"84602712","84602712","0","9323869","48799800","48799800","thanks for the correction immibis , I changed the > to >= and it works now. It shows how important logic is rather than just writing lines !","Median of three values","1","2018-02-15 04:05:25","2018-02-15 04:33:49","24","24"
"84992271","84992271","1","9326964","48874650","48874650","Thanks for explaining instead of stating ""you should ask another question"", like the others do.","","2","2018-02-19 21:44:58","2018-02-26 17:04:54","55","379"
"84325389","84325389","0","9327002","48664050","48664050","Thanks for the information. I finally decided to use 'mysql -h localhost -V'","","2","2018-02-07 12:38:49","2018-02-07 12:43:21","1","76"
"84325991","84325991","0","9327271","48663450","48663450","@MemAllox I have just modified my question, sorry for not being clear at the first time.","how can I make multiple ultrasonic sensors work at the same time using atmega32","1","2018-02-07 12:08:29","2018-02-07 12:57:00","6","6"
"84326341","84326341","0","9327271","48663450","48663450","@MortenJensen because I have to check the falling edge and the signal might goes to low after .5 msec, the periodic task which checks the state of the signal only works every 1msec, I can't make it work for less than 1 msec because this task checks the state of 8 sensors not just one so it needs the 1msec.","how can I make multiple ultrasonic sensors work at the same time using atmega32","1","2018-02-07 12:08:29","2018-02-07 13:04:38","6","6"
"84333033","84333033","0","9327271","48663450","48663450","@MartinJames I also have to calculate for how long each pin has been high to be able to calculate the distance, does that mean besides the fast timer interrupt I have to use another 8 timers? because there is only three timers in atmega32","how can I make multiple ultrasonic sensors work at the same time using atmega32","1","2018-02-07 12:08:29","2018-02-07 15:38:58","6","6"
"84333500","84333500","0","9328303","48667500","48667500","Hey @DavidKlotz I can fetch the data if I subset it but I want the entire chuck (all 8M rows) in a dataframe. This will only get me 1000 rows","dbGetQuery and dbReadTable failing to return a really large table DBI","1","2018-02-07 15:29:35","2018-02-07 15:48:24","34","34"
"84338138","84338138","0","9328965","48669900","48669900","I have not, the xkcd comic is indeed the reason why. I am on a deadline unfortunately or I'd take my time with it.","Iterating through a list vs folder in python","1","2018-02-07 17:28:11","2018-02-07 17:46:21","1","1"
"84378181","84378181","1","9329283","48686250","48686250","This method is good and the result is correct.
But some parts of the code should be changed:
1 - req.param('name').slice(0,req.param('name').length)
2 - path.resolve('images\\'+filepath) // We must also place the path where the photos are stored.in this case is 'images'. Thanks really","","2","2018-02-08 13:07:57","2018-02-08 16:18:32","44","384"
"84380634","84380634","0","9333085","48685650","48685650","– steeno It worked! Thanks very much! This should be the right answer.","How to merge two js to one properly to avoid conflicts","1","2018-02-08 12:34:15","2018-02-08 17:17:55","3","3"
"87691653","87691653","0","9333431","48978150","48978150","This worked for me.","","2","2018-02-25 20:31:28","2018-05-14 19:31:52","148","917"
"84383836","84383836","0","9334251","48692250","48692250","How did you noticed that I miss float:left, because not only innerHTML was the reason of my problem. Where is the logic? How do you know that I need float: left?","","2","2018-02-08 18:18:26","2018-02-08 18:52:39","3","1255"
"84383210","84383210","0","9334251","48692250","48692250","Just how float stopped script from working, I don't understand. Magic? And when to use innerHTML and when not, what it is doing?","","2","2018-02-08 18:18:26","2018-02-08 18:33:57","3","1255"
"84383313","84383313","0","9334251","48692250","48692250","By the way it helped, so big thanks to you. Will try to get logic.","","2","2018-02-08 18:18:26","2018-02-08 18:36:55","3","1255"
"84390172","84390172","0","9335331","48694500","48694500","This ended up solving my issue. Thanks!","","2","2018-02-08 20:45:07","2018-02-08 22:20:27","8","22016"
"85080961","85080961","0","9335393","49017450","49017450","I've tested this in python prompt in the new environment without any problem. It's seems in python prompt `sys.path` gives \\Anadonda3\\envs\\webscap\\ while in the jupyter gives `\Anaconda\'. So this means that in the newly created environment I'd be looking at the packages installed at the root environment not the new environment! What I can do about this and why this happens? I appreciate the help!","cannot import selenium in new environment Anaconda python 3.6 even though it is installed","1","2018-02-27 20:32:19","2018-02-28 20:23:37","9","9"
"84392043","84392043","0","9335809","48696450","48696450","Hi, thanks for the responses. I'm sort of new to all this, so would you mind explaining how I could post a function run? Also I have the code for the version that doesn't do drops if you would like me to post that too. As far as what drops mean. Imagine you roll 4 dice and you only keep the 3 highest ones. In that case, you would have ""dropped"" the lowest one. So dropmin means you get rid of the lowest n values in any given set of rolls.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-08 23:49:29","28","28"
"84392278","84392278","0","9335809","48696450","48696450","@erocoar First the algorithm generates a set of numbers for each die, so if you had a three six-sided dice, it would create three columns whose rows would contain the values 1-6. It then creates the transpose matrix of that and processes the transpose version of the matrix.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-08 23:59:39","28","28"
"84392328","84392328","0","9335809","48696450","48696450","@G.Grothendieck Yes, I would really like to get rid of that transpose and expand grid on my rolls directly, however, I could not figure out how to do this without first transposing it.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-09 00:01:34","28","28"
"84392718","84392718","0","9335809","48696450","48696450","@G.Grothendieck Thanks! I will try implementing this.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-09 00:29:33","28","28"
"84392820","84392820","0","9335809","48696450","48696450","@erocoar Though I am not totally sure why it doesn't work without the outer loop, I do have one theory. If you do not have the outer loop and your case is zero, it will try to repeat j or l in 1:0.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-09 00:36:27","28","28"
"84392522","84392522","0","9335809","48696450","48696450","@Hack-R Thanks for noticing! I added them in an earlier iteration of the code because it wasn't running without them. I made the removals and it runs fine without them now.","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-09 00:15:23","28","28"
"84392676","84392676","0","9335809","48696450","48696450","@Hack-R I remember why I added them now. In any test case where you do not have drops, the algorithm fails without them and gives you the following error. Error in hist.default(rollsum, breaks = c((truedicenum - 1):(truedicenum *  : 
  some 'x' not counted; maybe 'breaks' do not span range of 'x'","Processing sets without taking transpose matrix","1","2018-02-08 23:25:33","2018-02-09 00:26:19","28","28"
"84732351","84732351","0","9337451","48863550","48863550","Thank you for your answer, I will try","","2","2018-02-19 09:58:28","2018-02-19 10:57:43","1","1773"
"84765351","84765351","0","9337451","48863550","48863550","or answer: array(2) { [0]=> NULL [1]=> NULL }","","2","2018-02-19 09:58:28","2018-02-20 08:24:49","1","1773"
"84763451","84763451","0","9337451","48863550","48863550","It gives answer: array(0) { }.  Date is in the table @Shobi P P","","2","2018-02-19 09:58:28","2018-02-20 07:18:50","1","1773"
"84405666","84405666","0","9337559","48703500","48703500","i want just when enter 123456 or any fdfsfsfsfsf then it validate date is not valid..","I have one Datepicker and because of users may write invalid characters to textbox, i want to have datepicker validation","1","2018-02-09 10:14:16","2018-02-09 10:24:30","1","1"
"84405718","84405718","0","9337559","48703500","48703500","plz help me i need it","I have one Datepicker and because of users may write invalid characters to textbox, i want to have datepicker validation","1","2018-02-09 10:14:16","2018-02-09 10:25:56","1","1"
"84486042","84486042","1","9338553","48710400","48710400","$(""#grid"").data(""kendoGrid"").dataSource.data(result.data);     -This solved my problem and it was also Kendo.mvc.dll versioning problem.","","2","2018-02-09 16:43:09","2018-02-12 09:30:39","23","86"
"84441243","84441243","0","9339057","48719400","48719400","It crashing! let's recall the old method! refresh the adapter in every 1 second! what about that? is it possible?","","2","2018-02-10 09:49:08","2018-02-10 13:18:52","77","2181"
"84440838","84440838","0","9339057","48719400","48719400","Yes, they are 1kb text files :p... and the problem is in the adapter, we have to clear it and refresh it!","","2","2018-02-10 09:49:08","2018-02-10 12:57:45","77","2181"
"84440164","84440164","0","9339057","48719400","48719400","I tried your code not refreshing! the observer is working but it's not refreshing!","","2","2018-02-10 09:49:08","2018-02-10 12:18:33","77","2181"
"84440177","84440177","0","9339057","48719400","48719400","and if you set `lv.setadapter(adapter)` in the `loadDataFromPath` it goes blank!","","2","2018-02-10 09:49:08","2018-02-10 12:19:45","77","2181"
"84438221","84438221","0","9339057","48719400","48719400","It's clearing the whole list view! not working!","","2","2018-02-10 09:49:08","2018-02-10 10:20:50","77","2181"
"84437886","84437886","0","9339057","48719400","48719400","No, I want a very simple method! It's too complicated!","","2","2018-02-10 09:49:08","2018-02-10 10:01:15","77","2181"
"84472175","84472175","0","9339188","48721650","48721650","It works great, this is exactly what I needed. Thank you!","","2","2018-02-10 14:09:06","2018-02-11 21:01:10","20","57845"
"84427243","84427243","0","9340158","48713550","48713550","thanks Andrey, originally i didn't have double value.value.  the checkbox i'm executing this on is 21 so i thought the sub name had to match.  it is form control checkbox.","","2","2018-02-09 20:22:22","2018-02-09 21:06:51","1","687"
"84426647","84426647","0","9340158","48713550","48713550","do i have to run as a private sub?  i have this built in one of the modules as a public sub.  is that just wrong?  i'm not sure how to assign a private sub to a checkbox.  i changed private to public in your example and added end sub at the bottom.  i still get the error and debug highlights that first IF line","","2","2018-02-09 20:22:22","2018-02-09 20:42:46","1","687"
"84515986","84515986","0","9340268","48757350","48757350","@Abhijit I'm trying to read from it line by line which gets called in a function below the second while statement, but everytime i run it i get the error that i created","User inputed file to read from c++","1","2018-02-12 23:40:20","2018-02-12 23:58:59","2","2"
"84515991","84515991","0","9340268","48757350","48757350","@Abhijit exactly. it won't open the file but it doesnt continously print it (like it doesnt get stuck in a loop endlessly and print a millon of those to my screen)","User inputed file to read from c++","1","2018-02-12 23:40:20","2018-02-12 23:59:21","2","2"
"84515908","84515908","0","9340268","48757350","48757350","@Abhijit I'm trying to take what the user inputs, for example ""readme.txt"" and use their input to open the file they please","User inputed file to read from c++","1","2018-02-12 23:40:20","2018-02-12 23:53:41","2","2"
"84476092","84476092","0","9340910","48738150","48738150","Nice, glad to hear.","Return value of function is incorrect","1","2018-02-12 00:53:12","2018-02-12 01:04:58","183","6"
